I_sum = I_plus + I_minus
I_diff = I_plus - I_minus

del 2Theta < 8.5
del 2Theta > 99.6

     2Theta I_plus(/100) sI_plus(/10) I_minus(/100) sI_minus(/10)
   27.12000  23442.18715  227.57458  23264.51000  226.89000
   27.17000  23149.24005  226.74680  23091.69000  226.58000
   27.22000  23218.11191  227.07129  23115.64000  226.71000
   27.27000  22992.20892  227.12547  22711.80000  225.97000
   27.32000  23060.74417  226.46661  23102.87000  226.74000
   27.37000  23062.16983  228.80378  22853.69000  227.96000
   27.42000  23474.61038  228.22710  23034.67000  226.39000
   27.47000  22765.96125  222.96943  22455.24000  221.69000
   27.52000  22886.79563  225.43353  22766.84000  224.99000
   27.57000  22607.36541  224.35522  22671.04000  224.73000
   27.62000  22790.33140  223.34120  22816.16000  223.53000
   27.67000  22784.33337  224.20214  22994.48000  225.21000
   27.72000  22441.79002  222.63907  22303.05000  222.11000
   27.77000  23104.39965  230.01072  22746.27000  228.49000
   27.82000  22748.09076  221.28029  22892.49000  221.99000
   27.87000  22260.18536  222.66762  22754.29000  224.96000
   27.92000  22657.75194  225.56858  22514.94000  225.01000
   27.97000  22580.23215  221.88850  22909.47000  223.41000
   28.02000  22431.53718  223.70796  22378.52000  223.56000
   28.07000  22415.88662  223.78358  23045.37000  226.66000
   28.12000  22647.90586  224.11569  22435.86000  223.25000
   28.17000  22256.59220  222.41913  22315.67000  222.77000
   28.22000  22625.04540  224.62890  22424.98000  223.82000
   28.27000  22503.11896  223.54370  22407.64000  223.20000
   28.32000  22345.70438  222.83492  22341.27000  222.90000
   28.37000  22452.28861  225.01842  22539.21000  225.50000
   28.42000  22610.86950  222.51370  22861.60000  223.70000
   28.47000  22451.02894  223.39663  22983.91000  225.84000
   28.52000  22207.47058  224.86592  22552.64000  226.50000
   28.57000  22258.99469  224.92470  22515.89000  226.17000
   28.62000  22150.55315  223.01029  22530.36000  224.79000
   28.67000  22275.28873  222.23159  22843.85000  224.83000
   28.72000  22372.00347  225.72863  22548.92000  226.61000
   28.77000  22595.06237  224.44821  22432.55000  223.81000
   28.82000  22393.56688  226.02475  22783.94000  227.87000
   28.87000  22840.79949  224.69225  22278.66000  222.28000
   28.92000  22078.24607  225.35400  22377.20000  226.79000
   28.97000  21977.30771  221.75502  22652.03000  224.86000
   29.02000  22658.86345  231.45259  22427.87000  230.48000
   29.07000  22322.02226  225.73547  22603.98000  227.09000
   29.12000  22234.99329  223.96455  22047.13000  223.20000
   29.17000  22348.21588  234.21809  22752.25000  236.19000
   29.22000  22043.76197  228.63040  22987.48000  233.05000
   29.27000  22448.45010  224.28664  22163.37000  223.09000
   29.32000  22049.35823  220.58035  22809.39000  224.03000
   29.37000  22487.57790  232.11155  21964.14000  229.77000
   29.42000  22687.06105  222.51726  22405.95000  221.36000
   29.47000  22342.02398  227.84033  22411.61000  228.24000
   29.52000  22247.94844  226.86469  22537.18000  228.27000
   29.57000  22116.29515  221.02720  22431.24000  222.51000
   29.62000  22241.52561  224.61026  22369.36000  225.27000
   29.67000  22763.88311  225.19077  22336.48000  223.37000
   29.72000  22245.95717  224.83350  22832.65000  227.54000
   29.77000  22786.07214  230.09613  22975.84000  231.04000
   29.82000  22664.13386  220.10759  22920.63000  221.30000
   29.87000  22863.43310  223.87370  22735.22000  223.40000
   29.92000  22538.68305  223.50434  22823.15000  224.85000
   29.97000  22256.71370  230.98163  22757.64000  233.39000
   30.02000  22856.13631  224.28686  22944.22000  224.75000
   30.07000  22827.31262  223.35120  22554.38000  222.24000
   30.12000  22420.79006  224.30195  22863.12000  226.36000
   30.17000  22453.15478  220.90627  22260.08000  220.14000
