  2Theta(x)          dd      Delete          del         dd        I_sum(y)    I_diff(y2)
   76.82000  18122.50201  201.32843  18722.91000  204.36000  36845.41201   -600.40799
   76.87000  18265.39841  198.36199  17910.07000  196.71000  36175.46841    355.32841
   76.92000  18235.88718  201.71871  18162.57000  201.43000  36398.45718     73.31718
   76.97000  18082.66602  197.96002  18442.97000  199.79000  36525.63602   -360.30398
   77.02000  18171.93337  204.32920  18460.14000  205.85000  36632.07337   -288.20663
   77.07000  18441.57601  201.03101  18312.46000  200.47000  36754.03601    129.11601
   77.12000  18589.66081  171.95873  18194.01000  170.38000  36783.67081    395.65081
   77.17000  18186.33181  204.30671  18037.22000  203.63000  36223.55181    149.11181
   77.32000  17831.20006  199.40102  18146.05000  201.04000  35977.25006   -314.84994
   77.37000  18391.55059  165.94623  18613.45000  166.90000  37005.00059   -221.89941
   77.42000  17951.50054  196.13945  17991.05000  196.41000  35942.55054    -39.54946
   77.47000  18223.91130  202.98034  17789.43000  200.87000  36013.34130    434.48130
   77.52000  18131.16425  196.81822  17894.48000  195.74000  36025.64425    236.68425
   77.57000  18068.64478  202.42718  18348.78000  203.90000  36417.42478   -280.13522
   77.62000  17972.51281  195.48352  18089.07000  196.12000  36061.58281   -116.55719
   77.67000  18183.34319  202.86878  17688.72000  200.46000  35872.06319    494.62319
   77.72000  17830.64596  194.70637  18200.05000  196.57000  36030.69596   -369.40404
   77.77000  17806.71310  199.29731  18320.50000  201.92000  36127.21310   -513.78690
   77.82000  18121.16500  197.25880  17925.75000  196.38000  36046.91500    195.41500
   77.87000  18081.23953  201.26899  17939.98000  200.64000  36021.21953    141.25953
   77.92000  17916.84134  194.29347  17537.94000  192.52000  35454.78134    378.90134
   77.97000  17683.63473  199.48420  17751.40000  199.90000  35435.03473    -67.76527
   78.02000  17772.94299  195.04751  17861.43000  195.55000  35634.37299    -88.48701
   78.07000  18053.85460  198.46481  17596.73000  196.28000  35650.58460    457.12460
   78.12000  18070.79897  196.27844  17680.74000  194.45000  35751.53897    390.05897
   78.17000  17642.09237  196.83268  17926.70000  198.32000  35568.79237   -284.60763
   78.22000  17992.95820  194.61612  17582.49000  192.69000  35575.44820    410.46820
   78.27000  17977.25276  199.46430  17938.98000  199.35000  35916.23276     38.27276
   78.32000  18154.88178  197.02537  17454.00000  193.66000  35608.88178    700.88178
   78.37000  17998.60529  199.23021  17968.53000  199.16000  35967.13529     30.07529
   78.42000  17843.49817  195.12942  17703.37000  194.52000  35546.86817    140.12817
   78.47000  18008.22404  199.22594  17881.41000  198.67000  35889.63404    126.81404
   78.52000  17655.31812  193.86695  17982.90000  195.55000  35638.21812   -327.58188
   78.57000  17972.57383  198.72919  17611.18000  197.00000  35583.75383    361.39383
   78.62000  17683.61496  194.06313  18112.26000  196.23000  35795.87496   -428.64504
   78.67000  17289.16359  194.36520  17670.11000  196.34000  34959.27359   -380.94641
   78.72000  17399.82650  194.01505  17909.31000  196.62000  35309.13650   -509.48350
   78.77000  17453.99149  194.65864  18039.68000  197.63000  35493.67149   -585.68851
   78.82000  17909.21968  195.41395  17949.60000  195.68000  35858.81968    -40.38032
   78.87000  17960.30139  198.83051  18009.82000  199.15000  35970.12139    -49.51861
   78.92000  17582.77964  195.09034  18056.88000  197.50000  35639.65964   -474.10036
   78.97000  17581.20196  195.71155  17943.11000  197.59000  35524.31196   -361.90804
   79.02000  17744.59211  196.10904  17818.97000  196.55000  35563.56211    -74.37789
   79.07000  17841.21876  196.38610  18164.20000  198.04000  36005.41876   -322.98124
   79.12000  17695.60527  195.76090  17837.38000  196.53000  35532.98527   -141.77473
   79.17000  17811.41967  195.58441  17796.94000  195.58000  35608.35967     14.47967
   79.22000  17878.46729  197.33642  18158.47000  198.77000  36036.93729   -280.00271
   79.27000  17790.47044  196.72603  18236.06000  198.99000  36026.53044   -445.58956
   79.32000  17846.74390  196.01591  18046.88000  197.07000  35893.62390   -200.13610
   79.37000  18093.41754  199.71763  17936.54000  199.02000  36029.95754    156.87754
   79.42000  17977.05711  196.40712  17954.87000  196.37000  35931.92711     22.18711
   79.47000  17662.39474  196.27870  18098.54000  198.51000  35760.93474   -436.14526
   79.52000  17916.28736  199.13522  18284.54000  201.03000  36200.82736   -368.25264
   79.57000  17773.73136  193.89306  18115.82000  195.62000  35889.55136   -342.08864
   79.62000  17983.54136  199.99414  17891.42000  199.61000  35874.96136     92.12136
   79.67000  17832.67235  197.37855  18344.26000  199.97000  36176.93235   -511.58765
   79.72000  18200.98452  199.70385  18054.35000  199.05000  36255.33452    146.63452
   79.77000  17697.76307  198.74575  18503.19000  202.82000  36200.95307   -805.42693
   79.82000  18096.46673  198.70114  18195.80000  199.27000  36292.26673    -99.33327
   79.87000  17837.67567  195.88795  17858.59000  196.06000  35696.26567    -20.91433
   79.92000  18200.58801  202.40436  18177.41000  202.37000  36377.99801     23.17801
   79.97000  17527.10559  193.73644  17990.99000  196.09000  35518.09559   -463.88441
   80.02000  17586.25251  199.49242  17889.77000  201.10000  35476.02251   -303.51749
   80.07000  17670.02191  195.57390  18341.81000  198.94000  36011.83191   -671.78809
   80.12000  18190.46258  200.97638  18301.06000  201.60000  36491.52258   -110.59742
   80.17000  18067.81787  197.91001  18335.94000  199.29000  36403.75787   -268.12213
   80.22000  17881.30810  201.23995  18075.78000  202.29000  35957.08810   -194.47190
   80.27000  17667.47150  198.17503  18276.58000  201.28000  35944.05150   -609.10850
   80.32000  18055.57738  195.27719  17900.77000  194.60000  35956.34738    154.80738
   80.37000  17694.39581  200.54773  17584.06000  200.06000  35278.45581    110.33581
   80.42000  17856.54278  213.06900  17997.23000  213.90000  35853.77278   -140.68722
   80.47000  18268.69723  200.95355  18220.57000  200.79000  36489.26723     48.12723
   80.52000  17853.12996  202.36881  17970.65000  203.03000  35823.77996   -117.52004
   80.57000  17418.57300  199.81603  18226.10000  203.98000  35644.67300   -807.52700
   80.62000  17801.60268  195.42576  17677.01000  194.89000  35478.61268    124.59268
   80.67000  17818.27791  201.74740  17698.33000  201.22000  35516.60791    119.94791
   80.72000  17704.58840  197.04769  17954.86000  198.36000  35659.44840   -250.27160
   80.77000  17687.67340  199.78348  18065.98000  201.76000  35753.65340   -378.30660
   80.82000  17724.52197  197.30974  17725.41000  197.39000  35449.93197     -0.88803
   80.87000  17461.88165  198.96219  17784.77000  200.67000  35246.65165   -322.88835
   80.92000  17784.87726  197.22428  17667.80000  196.71000  35452.67726    117.07726
   80.97000  17609.11857  198.11643  17792.41000  199.11000  35401.52857   -183.29143
   81.02000  17467.67053  196.74795  17825.89000  198.62000  35293.56053   -358.21947
   81.07000  17949.57789  200.09577  17626.61000  198.55000  35576.18789    322.96789
   81.12000  17576.80322  197.44486  18033.67000  199.80000  35610.47322   -456.86678
   81.17000  17816.18175  199.33270  17562.82000  198.13000  35379.00175    253.36175
   81.22000  17369.33981  194.40514  17935.08000  197.29000  35304.41981   -565.74019
   81.27000  17420.85691  197.29017  17369.82000  197.11000  34790.67691     51.03691
   81.32000  17673.23496  195.73622  17734.53000  196.11000  35407.76496    -61.29504
   81.37000  17840.54141  200.83604  17647.77000  199.94000  35488.31141    192.77141
   81.42000  17457.99019  199.84019  18019.22000  202.76000  35477.21019   -561.22981
   81.47000  17127.60806  192.32209  18017.63000  196.80000  35145.23806   -890.02194
   81.52000  17424.30446  196.80016  17730.05000  198.41000  35154.35446   -305.74554
   81.57000  17151.53006  195.37097  17459.01000  197.00000  34610.54006   -307.47994
   81.62000  17414.48708  194.29203  17596.58000  195.27000  35011.06708   -182.09292
   81.67000  17709.18473  202.04541  17616.93000  201.66000  35326.11473     92.25473
   81.72000  17261.99134  196.07112  17456.94000  197.13000  34718.93134   -194.94866
   81.77000  17506.97848  196.13115  17515.29000  196.24000  35022.26848     -8.31152
   81.82000  17498.43265  203.40877  17421.14000  203.08000  34919.57265     77.29265
   81.87000  17434.71939  196.20203  17944.95000  198.82000  35379.66939   -510.23061
   81.92000  17438.18528  197.80039  17547.14000  198.43000  34985.32528   -108.95472
   81.97000  17507.04115  195.73565  18030.26000  198.41000  35537.30115   -523.21885
   82.02000  17296.95998  194.93985  17607.34000  196.57000  34904.29998   -310.38002
   82.07000  17325.38106  199.75837  17635.82000  201.43000  34961.20106   -310.43894
   82.12000  17843.87650  199.09494  17789.22000  198.90000  35633.09650     54.65650
   82.17000  17166.64912  194.96397  17517.90000  196.81000  34684.54912   -351.25088
   82.22000  17431.41011  199.11664  17440.56000  199.24000  34871.97011     -9.14989
   82.27000  17348.01599  196.98705  17630.15000  198.49000  34978.16599   -282.13401
   82.32000  17425.94663  201.37232  17718.73000  202.95000  35144.67663   -292.78337
   82.37000  17184.26955  192.38259  17365.33000  193.36000  34549.59955   -181.06045
   82.42000  17833.36583  202.37664  17447.81000  200.48000  35281.17583    385.55583
   82.47000  17239.41060  188.89874  17316.66000  189.35000  34556.07060    -77.24940
   82.52000  17721.81796  198.89642  17630.96000  198.52000  35352.77796     90.85796
   82.57000  17489.06040  199.53912  17444.09000  199.38000  34933.15040     44.97040
   82.62000  17187.53978  194.50755  17381.16000  195.56000  34568.69978   -193.62022
   82.67000  17387.30803  196.84374  17803.16000  199.01000  35190.46803   -415.85197
   82.72000  17120.20183  196.44321  17569.72000  198.80000  34689.92183   -449.51817
   82.77000  17326.87079  195.39011  17551.78000  196.60000  34878.65079   -224.90921
   82.82000  17024.33340  197.65356  17702.61000  201.21000  34726.94340   -678.27660
   82.87000  17367.25867  191.85586  17389.05000  192.04000  34756.30867    -21.79133
   82.92000  17367.09038  199.88224  17586.55000  201.09000  34953.64038   -219.45962
   82.97000  17303.84605  192.74410  17305.67000  192.83000  34609.51605     -1.82395
   83.02000  17212.73725  198.08331  17588.88000  200.08000  34801.61725   -376.14275
   83.07000  17512.94428  194.28543  17352.74000  193.57000  34865.68428    160.20428
   83.12000  17075.80311  199.48040  17207.33000  200.24000  34283.13311   -131.52689
   83.17000  17125.71537  189.71174  17510.29000  191.68000  34636.00537   -384.57463
   83.22000  17085.69347  195.37318  17390.38000  197.00000  34476.07347   -304.68653
   83.27000  17195.58640  193.12676  17148.81000  192.97000  34344.39640     46.77640
   83.32000  17349.61848  200.64071  17477.37000  201.38000  34826.98848   -127.75152
   83.37000  17314.05999  193.76653  17218.34000  193.36000  34532.39999     95.71999
   83.42000  17321.96661  200.31477  17444.13000  201.01000  34766.09661   -122.16339
   83.47000  17343.78891  192.81375  17183.52000  192.08000  34527.30891    160.26891
   83.52000  17626.58758  200.00335  17573.81000  199.81000  35200.39758     52.77758
   83.57000  17480.42905  204.25352  17359.64000  203.69000  34840.06905    120.78905
   83.62000  17771.17264  202.89589  17072.13000  199.36000  34843.30264    699.04264
   83.67000  17425.75099  200.45038  17287.54000  199.82000  34713.29099    138.21099
   83.72000  17436.16147  194.09215  17223.45000  193.11000  34659.61147    212.71147
   83.77000  17038.74477  200.03622  17125.66000  200.57000  34164.40477    -86.91523
   83.82000  17389.69512  190.64757  16816.97000  187.89000  34206.66512    572.72512
   83.87000  17391.23753  200.13525  17311.75000  199.80000  34702.98753     79.48753
   83.92000  17159.00425  190.09161  16899.36000  188.87000  34058.36425    259.64425
   83.97000  17450.52024  197.90274  17404.72000  197.75000  34855.24024     45.80024
   84.02000  17187.07000  194.00861  17236.16000  194.33000  34423.23000    -49.09000
   84.07000  17480.56217  197.06418  17237.87000  195.91000  34718.43217    242.69217
   84.12000  17292.17822  191.24734  17298.02000  191.35000  34590.19822     -5.84178
   84.17000  17677.38557  197.80548  16887.44000  193.88000  34564.82557    789.94557
   84.22000  17096.05096  189.85808  16884.49000  188.87000  33980.54096    211.56096
   84.27000  17336.77328  197.48801  17528.79000  198.54000  34865.56328   -192.01672
   84.32000  17663.41440  195.52392  17248.73000  193.53000  34912.14440    414.68440
   84.37000  17589.39384  194.88449  17215.00000  193.09000  34804.39384    374.39384
   84.42000  17517.07447  193.93497  17140.49000  192.14000  34657.56447    376.58447
   84.47000  17613.46483  197.71105  17422.92000  196.82000  35036.38483    190.54483
   84.52000  17175.83843  189.11456  17373.08000  190.15000  34548.91843   -197.24157
   84.57000  17311.73488  197.01555  17544.09000  198.26000  34855.82488   -232.35512
   84.62000  17426.38671  190.26026  17216.10000  189.30000  34642.48671    210.28671
   84.67000  17387.30457  195.80696  17115.45000  194.51000  34502.75457    271.85457
   84.72000  17629.92938  192.94079  17370.14000  191.73000  35000.06938    259.78938
   84.77000  16955.85446  193.47233  17530.89000  196.45000  34486.74446   -575.03554
   84.82000  17404.85163  193.89003  17244.65000  193.16000  34649.50163    160.20163
   84.87000  17190.32552  191.20514  17601.65000  193.31000  34791.97552   -411.32448
   84.92000  17356.36201  193.02017  17559.54000  194.11000  34915.90201   -203.17799
   84.97000  17761.75708  199.03648  17456.19000  197.58000  35217.94708    305.56708
   85.02000  17546.32782  192.34096  17471.80000  192.05000  35018.12782     74.52782
   85.07000  17005.36805  192.28101  17830.04000  196.47000  34835.40805   -824.67195
   85.12000  17133.76039  191.95117  17891.89000  195.78000  35025.65039   -758.12961
   85.17000  17197.33698  192.97521  17352.69000  193.82000  34550.02698   -155.35302
   85.22000  17285.82497  189.60396  17593.43000  191.18000  34879.25497   -307.60503
   85.27000  17386.88438  194.21724  17735.26000  196.03000  35122.14438   -348.37562
   85.32000  17523.47305  195.43944  17564.95000  195.73000  35088.42305    -41.47695
   85.37000  17513.87024  193.81767  17558.30000  194.11000  35072.17024    -44.42976
   85.42000  17094.76858  192.44693  17129.38000  192.69000  34224.14858    -34.61142
   85.47000  17406.24200  193.09456  17243.60000  192.36000  34649.84200    162.64200
